activity_id,date,activity_time,description,user_name,user_id,role_name,role_id,transaction_id,transaction_name,customer_name,customer_id,transaction_type,operation_type,is_from_client_portal,app_source,notes
99381000031615823,2026-07-23,23/07/2026 09:42 AM,"Invoice ""YES/21-22/0531"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000003467435,YES/21-22/0531,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000112170,invoice,updated,false,Zoho Books,
99381000031615822,2026-07-23,23/07/2026 09:42 AM,"Invoice ""YES/21-22/0507"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000003435161,YES/21-22/0507,Dynamic Enterprises,99381000000151001,invoice,updated,false,Zoho Books,
99381000031615821,2026-07-23,23/07/2026 09:42 AM,"Invoice ""YES/21-22/0504"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000003431092,YES/21-22/0504,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000112170,invoice,updated,false,Zoho Books,
99381000031615820,2026-07-23,23/07/2026 09:42 AM,"Invoice ""YES/21-22/0497"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000003429830,YES/21-22/0497,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000112170,invoice,updated,false,Zoho Books,
99381000031615819,2026-07-23,23/07/2026 09:42 AM,"Invoice ""YES/21-22/0477"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000003406519,YES/21-22/0477,Dynamic Enterprises,99381000000151001,invoice,updated,false,Zoho Books,
99381000031615818,2026-07-23,23/07/2026 09:42 AM,"Invoice ""YES/21-22/0453"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000003399983,YES/21-22/0453,MEEZAN ELECTRONIC SCALES PRIVATE LIMITED,99381000000112170,invoice,updated,false,Zoho Books,
99381000031615817,2026-07-23,23/07/2026 09:42 AM,"Invoice ""YES/21-22/0434"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000003382714,YES/21-22/0434,Dynamic Enterprises,99381000000151001,invoice,updated,false,Zoho Books,
99381000031615816,2026-07-23,23/07/2026 09:42 AM,"Invoice ""YES/21-22/0443"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000003381458,YES/21-22/0443,Dynamic Enterprises,99381000000151001,invoice,updated,false,Zoho Books,
99381000031615815,2026-07-23,23/07/2026 09:42 AM,"Invoice ""YES/21-22/0426"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000003379029,YES/21-22/0426,Dynamic Enterprises,99381000000151001,invoice,updated,false,Zoho Books,
99381000031615543,2026-07-23,23/07/2026 09:41 AM,Salesperson Updated,Shalima,99381000000005001,Admin,99381000000000777,99381000003372404,,,,sales_person,updated,false,Zoho Books,
99381000031615541,2026-07-23,23/07/2026 09:41 AM,"Salespersons ""Biju B"" and ""Biju(Inside Kerala)"" merged.",Shalima,99381000000005001,Admin,99381000000000777,99381000031557358,,,,sales_person,updated,false,Zoho Books,
99381000031615540,2026-07-23,23/07/2026 09:41 AM,"Credit Note ""CN-00157"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000017010043,CN-00157,Sanoft Technologies Pvt Ltd,99381000009860101,creditnote,updated,false,Zoho Books,
99381000031615539,2026-07-23,23/07/2026 09:41 AM,"Credit Note ""CN-00155"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000016525628,CN-00155,TRANSWORLD SCALES SERVICES,99381000000102001,creditnote,updated,false,Zoho Books,
99381000031615536,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-16340"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000024844022,SO-16340,YELLOW SCALES & SYSTEMS,99381000019924810,salesorder,updated,false,Zoho Books,
99381000031615535,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-15201"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000022662042,SO-15201,YELLOW SCALES & SYSTEMS,99381000019924810,salesorder,updated,false,Zoho Books,
99381000031615534,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-14392"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000021166226,SO-14392,ELMASS’ Weighing & Automation Pvt. Ltd,99381000005074017,salesorder,updated,false,Zoho Books,
99381000031615533,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-13554"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000019698001,SO-13554,City Technologies,99381000001357572,salesorder,updated,false,Zoho Books,
99381000031615532,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-12327"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000017154001,SO-12327,TRANSWORLD SCALES SERVICES,99381000000102001,salesorder,updated,false,Zoho Books,
99381000031615531,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-10759"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000013535001,SO-10759,VINAYAKA SCALES,99381000005777254,salesorder,updated,false,Zoho Books,
99381000031615530,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-10113"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000012095001,SO-10113,VINAYAKA SCALES,99381000005777254,salesorder,updated,false,Zoho Books,
99381000031615529,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-09481"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000010953001,SO-09481,VINAYAKA SCALES,99381000005777254,salesorder,updated,false,Zoho Books,
99381000031615528,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-08866"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000009794102,SO-08866,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615527,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-08159"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000008357015,SO-08159,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615526,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-07997"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000008216001,SO-07997,INDIAN SCALES,99381000001697121,salesorder,updated,false,Zoho Books,
99381000031615525,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-07994"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000008195126,SO-07994,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615524,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-07979"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000008190244,SO-07979,Modern machines,99381000000036003,salesorder,updated,false,Zoho Books,
99381000031615523,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-07811"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000007811143,SO-07811,JAAS ENTERPRISES,99381000007811111,salesorder,updated,false,Zoho Books,
99381000031615522,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-07363"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000007121009,SO-07363,WEIGHING TECH,99381000001685033,salesorder,updated,false,Zoho Books,
99381000031615521,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-06926"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000006515018,SO-06926,Modern machines,99381000000036003,salesorder,updated,false,Zoho Books,
99381000031615520,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-06836"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000006423031,SO-06836,SCALES INDIA,99381000005639025,salesorder,updated,false,Zoho Books,
99381000031615519,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-06707"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000006256931,SO-06707,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615518,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-06647"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000006195152,SO-06647,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615517,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-06496"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000006026001,SO-06496,MASS TECHNOLOGY,99381000000014461,salesorder,updated,false,Zoho Books,
99381000031615516,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-06483"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000006019011,SO-06483,ADCO DIGITAL SYSTEMS,99381000001417879,salesorder,updated,false,Zoho Books,
99381000031615515,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-06243"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000005779027,SO-06243,E WAY SOLUTIONS,99381000000601025,salesorder,updated,false,Zoho Books,
99381000031615514,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-06180"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000005711001,SO-06180,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615513,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-06112"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000005614025,SO-06112,WEIGHING TECH,99381000001685033,salesorder,updated,false,Zoho Books,
99381000031615512,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05630"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000005083992,SO-05630,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615511,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05621"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000005083697,SO-05621,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615510,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05534"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000005012039,SO-05534,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615509,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05494"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004965207,SO-05494,SCANGLE RETAIL PRIVATE LIMITED (PKD),99381000002927829,salesorder,updated,false,Zoho Books,
99381000031615508,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05393"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004877094,SO-05393,Eway Max Technology Malappuram,99381000004448039,salesorder,updated,false,Zoho Books,
99381000031615507,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05389"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004874063,SO-05389,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615506,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05374"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004866001,SO-05374,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615505,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05368"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004860035,SO-05368,WEIGHING TECH,99381000001685033,salesorder,updated,false,Zoho Books,
99381000031615504,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05321"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004816001,SO-05321,Maptol Trading,99381000002547039,salesorder,updated,false,Zoho Books,
99381000031615503,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05288"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004772737,SO-05288,WEIGHING TECH,99381000001685033,salesorder,updated,false,Zoho Books,
99381000031615502,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05269"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004765653,SO-05269,SCALE-TECH DIGITAL WEIGHING SYSTEM,99381000003349652,salesorder,updated,false,Zoho Books,
99381000031615501,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05233"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004734013,SO-05233,SCALE-TECH DIGITAL WEIGHING SYSTEM,99381000003349652,salesorder,updated,false,Zoho Books,
99381000031615500,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05213"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004711035,SO-05213,SCALE-TECH DIGITAL WEIGHING SYSTEM,99381000003349652,salesorder,updated,false,Zoho Books,
99381000031615499,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05195"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004703001,SO-05195,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615498,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05179"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004691015,SO-05179,Modern machines,99381000000036003,salesorder,updated,false,Zoho Books,
99381000031615497,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05185"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004690007,SO-05185,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615496,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05164"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004683001,SO-05164,TRANSWORLD SCALES SERVICES,99381000000102001,salesorder,updated,false,Zoho Books,
99381000031615495,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05163"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004681899,SO-05163,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615494,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05140"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004669023,SO-05140,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615493,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05136"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004669001,SO-05136,THRASCO SOLUTIONS,99381000000011562,salesorder,updated,false,Zoho Books,
99381000031615492,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05126"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004661125,SO-05126,MINAR SCALES PALAKKAD,99381000003858645,salesorder,updated,false,Zoho Books,
99381000031615491,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05122"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004652033,SO-05122,Eway Max Technology Malappuram,99381000004448039,salesorder,updated,false,Zoho Books,
99381000031615490,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05108"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004646035,SO-05108,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615489,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05065"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004621009,SO-05065,AMBA BHAWANI TRADERS,99381000004618029,salesorder,updated,false,Zoho Books,
99381000031615488,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05085"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004620189,SO-05085,Modern machines,99381000000036003,salesorder,updated,false,Zoho Books,
99381000031615487,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05062"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004619001,SO-05062,City Technologies,99381000001357572,salesorder,updated,false,Zoho Books,
99381000031615486,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05046"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004603099,SO-05046,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615485,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05022"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004590001,SO-05022,MINAR SCALES PALAKKAD,99381000003858645,salesorder,updated,false,Zoho Books,
99381000031615484,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05014"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004582001,SO-05014,SCALE-TECH DIGITAL WEIGHING SYSTEM,99381000003349652,salesorder,updated,false,Zoho Books,
99381000031615483,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-05003"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004565097,SO-05003,SCALE-TECH DIGITAL WEIGHING SYSTEM,99381000003349652,salesorder,updated,false,Zoho Books,
99381000031615482,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04934"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004532417,SO-04934,SCANGLE RETAIL PRIVATE LIMITTED(KLM),99381000004266790,salesorder,updated,false,Zoho Books,
99381000031615481,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04953"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004531137,SO-04953,Eway Max Technology Malappuram,99381000004448039,salesorder,updated,false,Zoho Books,
99381000031615480,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04952"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004531115,SO-04952,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615479,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04932"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004531025,SO-04932,Dynamic Enterprises,99381000000151001,salesorder,updated,false,Zoho Books,
99381000031615478,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04938"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004525019,SO-04938,Modern machines,99381000000036003,salesorder,updated,false,Zoho Books,
99381000031615477,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04924"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004517229,SO-04924,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615476,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04902"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004509020,SO-04902,MINAR SCALES PALAKKAD,99381000003858645,salesorder,updated,false,Zoho Books,
99381000031615475,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04901"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004504099,SO-04901,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615474,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04854"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004481001,SO-04854,SCANGLE RETAIL PRIVATE LIMITED,99381000001969121,salesorder,updated,false,Zoho Books,
99381000031615473,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04842"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004468052,SO-04842,DIGITEK SCALES-KATTAPPANA,99381000003832800,salesorder,updated,false,Zoho Books,
99381000031615472,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04834"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004468009,SO-04834,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615471,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04813"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004433232,SO-04813,SCANGLE RETAIL PRIVATE LIMITED,99381000001969121,salesorder,updated,false,Zoho Books,
99381000031615470,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04789"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004431085,SO-04789,Modern machines,99381000000036003,salesorder,updated,false,Zoho Books,
99381000031615469,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04727"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004373661,SO-04727,Modern machines,99381000000036003,salesorder,updated,false,Zoho Books,
99381000031615468,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04717"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004364108,SO-04717,SCANGLE RETAIL PRIVATE LIMITED,99381000001969121,salesorder,updated,false,Zoho Books,
99381000031615467,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04713"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004364092,SO-04713,SCANGLE RETAIL PRIVATE LIMITED (PKD),99381000002927829,salesorder,updated,false,Zoho Books,
99381000031615466,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04658"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004330238,SO-04658,SCANGLE RETAIL PRIVATE LIMITED,99381000001969121,salesorder,updated,false,Zoho Books,
99381000031615465,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04647"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004329277,SO-04647,CHITTILAPPALLY AGENCIES,99381000003979011,salesorder,updated,false,Zoho Books,
99381000031615464,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04642"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004329259,SO-04642,LULU SCALES CALICUT,99381000000014557,salesorder,updated,false,Zoho Books,
99381000031615463,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04629"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004329013,SO-04629,SCANGLE RETAIL PRIVATE LIMITED,99381000001969121,salesorder,updated,false,Zoho Books,
99381000031615462,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04635"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004321047,SO-04635,SCALE-TECH DIGITAL WEIGHING SYSTEM,99381000003349652,salesorder,updated,false,Zoho Books,
99381000031615461,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04610"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004304117,SO-04610,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615460,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04578"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004280963,SO-04578,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615459,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04558"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004266821,SO-04558,SCANGLE RETAIL PRIVATE LIMITTED(KLM),99381000004266790,salesorder,updated,false,Zoho Books,
99381000031615458,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04552"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004264925,SO-04552,SCANGLE RETAIL PRIVATE LIMITED,99381000001969121,salesorder,updated,false,Zoho Books,
99381000031615457,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04556"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004259375,SO-04556,SCANGLE RETAIL PRIVATE LIMITED(KTM),99381000004135193,salesorder,updated,false,Zoho Books,
99381000031615456,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04554"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004259355,SO-04554,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615455,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04524"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004257151,SO-04524,Modern machines,99381000000036003,salesorder,updated,false,Zoho Books,
99381000031615454,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04510"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004257025,SO-04510,TRANSWORLD SCALES SERVICES,99381000000102001,salesorder,updated,false,Zoho Books,
99381000031615453,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04462"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004231783,SO-04462,Accurate Weighing Solutions,99381000002153901,salesorder,updated,false,Zoho Books,
99381000031615452,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04458"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004229029,SO-04458,MASS TECHNOLOGY,99381000000014461,salesorder,updated,false,Zoho Books,
99381000031615451,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04457"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004229019,SO-04457,MASS TECHNOLOGY,99381000000014461,salesorder,updated,false,Zoho Books,
99381000031615450,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04444"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004227023,SO-04444,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615449,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04450"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004224096,SO-04450,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615448,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04377"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004154091,SO-04377,Bharath Scale-Kasargod,99381000001357152,salesorder,updated,false,Zoho Books,
99381000031615447,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04344"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004135432,SO-04344,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615446,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04340"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004135356,SO-04340,LULU SCALES CALICUT,99381000000014557,salesorder,updated,false,Zoho Books,
99381000031615445,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04330"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004135224,SO-04330,SCANGLE RETAIL PRIVATE LIMITED(KTM),99381000004135193,salesorder,updated,false,Zoho Books,
99381000031615444,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04329"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004135141,SO-04329,THRASCO SOLUTIONS,99381000000011562,salesorder,updated,false,Zoho Books,
99381000031615443,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04331"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004134005,SO-04331,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615442,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04302"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004108283,SO-04302,YELLOW SCALES,99381000000126001,salesorder,updated,false,Zoho Books,
99381000031615441,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04293"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004099719,SO-04293,BEE N BEE SCALES AND MACHINES,99381000000639001,salesorder,updated,false,Zoho Books,
99381000031615440,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04287"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004089954,SO-04287,New Scale land,99381000001357613,salesorder,updated,false,Zoho Books,
99381000031615439,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04284"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004089910,SO-04284,EXATA BALANCE CO,99381000000017031,salesorder,updated,false,Zoho Books,
99381000031615438,2026-07-23,23/07/2026 09:41 AM,"Sales Orders ""SO-04276"" Updated",Shalima,99381000000005001,Admin,99381000000000777,99381000004089844,SO-04276,Modern machines,99381000000036003,salesorder,updated,false,Zoho Books,
