Bill Of Entry ID,Bill of Entry Number,Reference Number,Bill of Entry Date,Port Code,Description,Adjustment,Total Custom Duty and Taxes Paid,Assessable Value,Additional Charges,Tax Percentage,Item Name,Tax Name,Tax Type,Associate as Landed Cost,Paid Through,Associated Bill Number,Associated Bill ID,Bill Date,Vendor Name
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,742062.59,81626.90,18.000000,Platform Weighing Scale 200kg/20g,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,742062.59,81626.90,18.000000,Platform Weighing Scale 200kg/20g,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,742062.59,81626.90,18.000000,Platform Weighing Scale 200kg/20g,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,151483.70,16663.20,18.000000,Platform Weighing Scale 300kg/50g,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,151483.70,16663.20,18.000000,Platform Weighing Scale 300kg/50g,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,151483.70,16663.20,18.000000,Platform Weighing Scale 300kg/50g,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,889811.08,97879.20,18.000000,Plateform Weighing Scale 100kgx10g MS,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,889811.08,97879.20,18.000000,Plateform Weighing Scale 100kgx10g MS,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,889811.08,97879.20,18.000000,Plateform Weighing Scale 100kgx10g MS,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,522930.02,57522.30,18.000000,Platform Weighing Scale 500kgx50g MS,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,522930.02,57522.30,18.000000,Platform Weighing Scale 500kgx50g MS,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,522930.02,57522.30,18.000000,Platform Weighing Scale 500kgx50g MS,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,177215.17,19493.70,18.000000,Platform Weighing Scale 100kgx10g SS,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,177215.17,19493.70,18.000000,Platform Weighing Scale 100kgx10g SS,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,177215.17,19493.70,18.000000,Platform Weighing Scale 100kgx10g SS,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,8300.48,684.80,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,8300.48,684.80,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000001847090,9619544,,2020-11-19,INCOK1,,0.00,771691.27,8300.48,684.80,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,YS20200908IN,99381000001847028,2020-10-23,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,2073348.29,228068.35,18.000000,Price Computing scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,2073348.29,228068.35,18.000000,Price Computing scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,2073348.29,228068.35,18.000000,Price Computing scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,2073348.29,228068.35,18.000000,ATM JUNIOR YS669,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,2073348.29,228068.35,18.000000,ATM JUNIOR YS669,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,2073348.29,228068.35,18.000000,ATM JUNIOR YS669,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,3036657.80,334032.40,18.000000,Platform scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,3036657.80,334032.40,18.000000,Platform scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,3036657.80,334032.40,18.000000,Platform scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,656479.74,54159.60,18.000000,Electronic weighing scale DJ600,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,656479.74,54159.60,18.000000,Electronic weighing scale DJ600,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,656479.74,54159.60,18.000000,Electronic weighing scale DJ600,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,87960.23,7256.70,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,87960.23,7256.70,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002065115,9919486,,2020-12-11,INCOK1,,0.00,2431873.76,87960.23,7256.70,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-1,99381000002065061,2020-12-24,Zhejiang Sifang Import and Export Co. Ltd
99381000002080927,2080769,,2020-12-23,INCOK1,,0.00,2917709.59,8863998.40,975039.80,18.000000,Bill Printing scale Q8POS,IGST18,ItemAmount,true,Kotak Current Account,30048884,99381000002080881,2020-12-29,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002080927,2080769,,2020-12-23,INCOK1,,0.00,2917709.59,8863998.40,975039.80,18.000000,Bill Printing scale Q8POS,IGST18,ItemAmount,true,Kotak Current Account,30048884,99381000002080881,2020-12-29,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002080927,2080769,,2020-12-23,INCOK1,,0.00,2917709.59,8863998.40,975039.80,18.000000,Bill Printing scale Q8POS,IGST18,ItemAmount,true,Kotak Current Account,30048884,99381000002080881,2020-12-29,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002080927,2080769,,2020-12-23,INCOK1,,0.00,2917709.59,249733.52,27470.70,18.000000,Cash Box,IGST18,ItemAmount,true,Kotak Current Account,30048884,99381000002080881,2020-12-29,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002080927,2080769,,2020-12-23,INCOK1,,0.00,2917709.59,249733.52,27470.70,18.000000,Cash Box,IGST18,ItemAmount,true,Kotak Current Account,30048884,99381000002080881,2020-12-29,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002080927,2080769,,2020-12-23,INCOK1,,0.00,2917709.59,249733.52,27470.70,18.000000,Cash Box,IGST18,ItemAmount,true,Kotak Current Account,30048884,99381000002080881,2020-12-29,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002080927,2080769,,2020-12-23,INCOK1,,0.00,2917709.59,339915.07,28043.00,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,30048884,99381000002080881,2020-12-29,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002080927,2080769,,2020-12-23,INCOK1,,0.00,2917709.59,339915.07,28043.00,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,30048884,99381000002080881,2020-12-29,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002080927,2080769,,2020-12-23,INCOK1,,0.00,2917709.59,339915.07,28043.00,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,30048884,99381000002080881,2020-12-29,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002536295,2960027,,2021-03-03,INCOK1,,0.00,1002497.02,1801404.165,148615.80,18.000000,Label Printing scale Q9,IGST18,ItemAmount,true,Kotak Current Account,30049041,99381000002529026,2021-03-06,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002536295,2960027,,2021-03-03,INCOK1,,0.00,1002497.02,1801404.165,148615.80,18.000000,Label Printing scale Q9,IGST18,ItemAmount,true,Kotak Current Account,30049041,99381000002529026,2021-03-06,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002536295,2960027,,2021-03-03,INCOK1,,0.00,1002497.02,1801404.165,148615.80,18.000000,Label Printing scale Q9,IGST18,ItemAmount,true,Kotak Current Account,30049041,99381000002529026,2021-03-06,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002536295,2960027,,2021-03-03,INCOK1,,0.00,1002497.02,11748.29,969.10,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,30049041,99381000002529026,2021-03-06,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002536295,2960027,,2021-03-03,INCOK1,,0.00,1002497.02,11748.29,969.10,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,30049041,99381000002529026,2021-03-06,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002536295,2960027,,2021-03-03,INCOK1,,0.00,1002497.02,11748.29,969.10,18.000000,Spare Parts,IGST18,ItemAmount,true,Kotak Current Account,30049041,99381000002529026,2021-03-06,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002536295,2960027,,2021-03-03,INCOK1,,0.00,1002497.02,1801404.165,148615.80,18.000000,Label Printing Scale Q9LBL,IGST18,ItemAmount,true,Kotak Current Account,30049041,99381000002529026,2021-03-06,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002536295,2960027,,2021-03-03,INCOK1,,0.00,1002497.02,1801404.165,148615.80,18.000000,Label Printing Scale Q9LBL,IGST18,ItemAmount,true,Kotak Current Account,30049041,99381000002529026,2021-03-06,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002536295,2960027,,2021-03-03,INCOK1,,0.00,1002497.02,1801404.165,148615.80,18.000000,Label Printing Scale Q9LBL,IGST18,ItemAmount,true,Kotak Current Account,30049041,99381000002529026,2021-03-06,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000002895604,3619211,,2021-04-19,INOCK1,,0.00,2066248.15,2141337.84,176660.37,18.000000,Price Computing scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000002895604,3619211,,2021-04-19,INOCK1,,0.00,2066248.15,2141337.84,176660.37,18.000000,Price Computing scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000002895604,3619211,,2021-04-19,INOCK1,,0.00,2066248.15,2141337.84,176660.37,18.000000,Price Computing scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000002895604,3619211,,2021-04-19,INOCK1,,0.00,2066248.15,2179805.83,179833.98,18.000000,ATM JUNIOR YS669,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000002895604,3619211,,2021-04-19,INOCK1,,0.00,2066248.15,2179805.83,179833.98,18.000000,ATM JUNIOR YS669,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000002895604,3619211,,2021-04-19,INOCK1,,0.00,2066248.15,2179805.83,179833.98,18.000000,ATM JUNIOR YS669,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000002895604,3619211,,2021-04-19,INOCK1,,0.00,2066248.15,3128822.42,258127.90,18.000000,Platform scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000002895604,3619211,,2021-04-19,INOCK1,,0.00,2066248.15,3128822.42,258127.90,18.000000,Platform scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000002895604,3619211,,2021-04-19,INOCK1,,0.00,2066248.15,3128822.42,258127.90,18.000000,Platform scale,IGST18,ItemAmount,true,Kotak Current Account,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000003279207,3619211,,2021-04-19,INCOK1,,0.00,399.81,1644.32,180.80,12.000000,CARTON BOX,IGST12,ItemAmount,true,Advance Tax,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000003279207,3619211,,2021-04-19,INCOK1,,0.00,399.81,1644.32,180.80,12.000000,CARTON BOX,IGST12,ItemAmount,true,Advance Tax,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000003279207,3619211,,2021-04-19,INCOK1,,0.00,399.81,1644.32,180.80,12.000000,CARTON BOX,IGST12,ItemAmount,true,Advance Tax,YS20200921IN-2,99381000002895559,2021-04-19,Zhejiang Sifang Import and Export Co. Ltd
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,1617320.04,133428.90,18.000000,Bill  Printing scale Q74W,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,1617320.04,133428.90,18.000000,Bill  Printing scale Q74W,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,1617320.04,133428.90,18.000000,Bill  Printing scale Q74W,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,331614.53,27358.20,18.000000,Floor Scale 1mx1m,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,331614.53,27358.20,18.000000,Floor Scale 1mx1m,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,331614.53,27358.20,18.000000,Floor Scale 1mx1m,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,86299.69,7119.70,18.000000,Floor Scale 1.2mx1.2m,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,86299.69,7119.70,18.000000,Floor Scale 1.2mx1.2m,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,86299.69,7119.70,18.000000,Floor Scale 1.2mx1.2m,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,114267.18,9427.00,18.000000,Floor Scale 1.5mx1.5m,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,114267.18,9427.00,18.000000,Floor Scale 1.5mx1.5m,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,114267.18,9427.00,18.000000,Floor Scale 1.5mx1.5m,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,183786.37,15162.00,18.000000,ECS Indicator,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,183786.37,15162.00,18.000000,ECS Indicator,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,183786.37,15162.00,18.000000,ECS Indicator,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,23972.13,1977.70,18.000000,Floor Scale Indicator,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,23972.13,1977.70,18.000000,Floor Scale Indicator,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003309684,4154935,,2021-06-01,INCOK1,,0.00,653785.52,23972.13,1977.70,18.000000,Floor Scale Indicator,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,30049077,99381000003309624,2021-06-23,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003486476,16652,20/06/2021,2022-03-01,HKG,,0.00,6347.45,11443.015,944.05,18.000000,Q8LBL MOTHERBOARD,IGST18,ItemAmount,False,DHL Payments,YS0602,99381000003372864,2021-06-18,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003486476,16652,20/06/2021,2022-03-01,HKG,,0.00,6347.45,11443.015,944.05,18.000000,Q8LBL Dot Matrix Display Set,IGST18,ItemAmount,False,DHL Payments,YS0602,99381000003372864,2021-06-18,Shanghai Yousheng Weighing Apparatus Co. Ltd.
99381000003586795,4814718,,2021-07-26,INCOK1,,0.00,16259.33,19541.256,1612.16,18.000000,"Label Printing Scale - Smart 4.3""",IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586767,2021-07-12,Xiamen Merc Electronic Technology Co.Ltd
99381000003586795,4814718,,2021-07-26,INCOK1,,0.00,16259.33,19541.256,1612.16,18.000000,"Label Printing Scale - Smart 4.3""",IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586767,2021-07-12,Xiamen Merc Electronic Technology Co.Ltd
99381000003586795,4814718,,2021-07-26,INCOK1,,0.00,16259.33,39082.512,3224.32,18.000000,Label Printing Scale - Smart 7,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586767,2021-07-12,Xiamen Merc Electronic Technology Co.Ltd
99381000003586795,4814718,,2021-07-26,INCOK1,,0.00,16259.33,39082.512,3224.32,18.000000,Label Printing Scale - Smart 7,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586767,2021-07-12,Xiamen Merc Electronic Technology Co.Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,864866.19,71351.50,18.000000,Price Computing Scale-W,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,864866.19,71351.50,18.000000,Price Computing Scale-W,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,864866.19,71351.50,18.000000,Price Computing Scale-W,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,567524.45,46820.70,18.000000,Platform Weighing Scale 200kg/20g,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,567524.45,46820.70,18.000000,Platform Weighing Scale 200kg/20g,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,567524.45,46820.70,18.000000,Platform Weighing Scale 200kg/20g,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,765586.67,63160.90,18.000000,Plateform Weighing Scale 100kgx10g MS,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,765586.67,63160.90,18.000000,Plateform Weighing Scale 100kgx10g MS,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,765586.67,63160.90,18.000000,Plateform Weighing Scale 100kgx10g MS,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,108553.33,8955.70,18.000000,Platform Weighing Scale 1000kg/100g (Trolley),IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,108553.33,8955.70,18.000000,Platform Weighing Scale 1000kg/100g (Trolley),IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,108553.33,8955.70,18.000000,Platform Weighing Scale 1000kg/100g (Trolley),IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,894426.48,73790.20,18.000000,Platform Weighing Scale 200kgx20g SS,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,894426.48,73790.20,18.000000,Platform Weighing Scale 200kgx20g SS,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
99381000003586953,4814718,,2021-07-26,INCOK1,,0.00,1133068.67,894426.48,73790.20,18.000000,Platform Weighing Scale 200kgx20g SS,IGST18,ItemAmount,true,PAYMENT ADJUSTMENT,YS220200322IN,99381000003586857,2021-07-12,Zhejiang Sifang Import and Export Co. Ltd
